,SAMPLE_ID,Q12,Q18,Q24,Q26_001,Q40_001_UNIT1,Q40_001_UNIT2,Q66
1241,20201011.0,1.0,3.0,3.0,6.0,29.0,1.0,4.0
1242,20201016.0,1.0,40.0,40.0,40.0,3.0,3.0,2.0
1243,20201036.0,1.0,0.0,0.0,10.0,5.0,-1.0,4.0
1244,20201056.0,1.0,9.0,9.0,9.0,3.0,8.0,3.0
1245,20201086.0,1.0,7.0,7.0,2.0,3.0,15.0,5.0
1246,20201121.0,1.0,18.0,18.0,10.0,15.0,-1.0,3.0
1247,20201126.0,3.0,10.0,10.0,8.0,7.0,-1.0,1.0
1248,20201141.0,1.0,1.0,1.0,1.0,4.0,-1.0,4.0
1249,20201146.0,1.0,24.0,24.0,6.0,5.0,-1.0,2.0
1250,20201211.0,1.0,3.0,3.0,2.0,7.0,7.0,4.0
1251,20201221.0,1.0,3.0,99.0,5.0,99.0,-1.0,2.0
1252,20201236.0,1.0,10.0,10.0,10.0,10.0,5.0,5.0
1253,20201266.0,1.0,24.0,24.0,4.0,15.0,-1.0,2.0
1254,20201271.0,1.0,10.0,10.0,10.0,6.0,-1.0,3.0
1255,20201276.0,1.0,19.0,19.0,1.0,1.0,30.0,1.0
1256,20201306.0,1.0,5.0,5.0,2.0,5.0,-1.0,3.0
1257,20201326.0,1.0,24.0,24.0,12.0,6.0,-1.0,2.0
1258,20201331.0,1.0,2.0,2.0,5.0,8.0,12.0,3.0
1259,20201341.0,1.0,10.0,10.0,8.0,3.0,-1.0,6.0
1260,20201346.0,1.0,10.0,10.0,20.0,9.0,-1.0,3.0
1261,20201361.0,1.0,3.0,3.0,18.0,1.0,-1.0,3.0
1262,20201381.0,1.0,3.0,10.0,5.0,15.0,-1.0,3.0
1263,20201406.0,1.0,3.0,3.0,3.0,5.0,-1.0,4.0
1264,20201411.0,1.0,3.0,3.0,3.0,3.0,-1.0,5.0
1265,20201416.0,1.0,5.0,5.0,3.0,10.0,-1.0,3.0
1266,20201446.0,1.0,2.0,2.0,2.0,2.0,-1.0,5.0
1267,20201501.0,1.0,4.0,3.0,3.0,15.0,3.0,4.0
1268,20201506.0,1.0,9.0,9.0,1.0,1.0,-1.0,3.0
1269,20201541.0,1.0,23.0,23.0,8.0,15.0,-1.0,4.0
1270,20201586.0,1.0,20.0,20.0,20.0,10.0,-1.0,3.0
1271,20201601.0,1.0,14.0,14.0,5.0,6.0,14.0,4.0
1272,20201621.0,1.0,12.0,12.0,12.0,2.0,10.0,5.0
1273,20201626.0,1.0,99.0,12.0,12.0,1.0,5.0,5.0
1274,20201641.0,1.0,15.0,15.0,99.0,2.0,-1.0,5.0
1275,20201646.0,1.0,2.0,-1.0,4.0,2.0,9.0,5.0
1276,20201651.0,1.0,2.0,2.0,2.0,2.0,-1.0,6.0
1277,20201671.0,1.0,3.0,3.0,3.0,3.0,-1.0,2.0
1278,20201681.0,1.0,2.0,2.0,99.0,2.0,2.0,4.0
1279,20201691.0,1.0,2.0,2.0,18.0,18.0,6.0,4.0
1280,20201701.0,1.0,40.0,10.0,3.0,2.0,40.0,2.0
1281,20201716.0,1.0,10.0,10.0,5.0,7.0,-1.0,2.0
1282,20201751.0,1.0,6.0,6.0,6.0,99.0,-1.0,6.0
1283,20201756.0,1.0,27.0,27.0,10.0,99.0,-1.0,6.0
1284,20201761.0,1.0,7.0,7.0,7.0,2.0,7.0,5.0
1285,20201771.0,1.0,99.0,99.0,99.0,1.0,-1.0,6.0
1286,20201776.0,1.0,10.0,10.0,10.0,5.0,-1.0,6.0
1287,20201791.0,1.0,20.0,20.0,3.0,99.0,99.0,3.0
1288,20201826.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0
1289,20201846.0,1.0,99.0,15.0,4.0,4.0,8.0,1.0
1290,20201886.0,1.0,12.0,-1.0,5.0,5.0,-1.0,3.0
1291,20201896.0,1.0,3.0,3.0,28.0,28.0,28.0,3.0
1292,20201906.0,1.0,8.0,8.0,10.0,10.0,-1.0,5.0
1293,20201916.0,1.0,1.0,1.0,24.0,8.0,-1.0,3.0
1294,20201936.0,1.0,99.0,99.0,99.0,0.0,3.0,6.0
1295,20202001.0,1.0,8.0,8.0,8.0,8.0,15.0,5.0
1296,20202046.0,1.0,24.0,6.0,6.0,7.0,-1.0,4.0
1297,20202061.0,1.0,1.0,1.0,1.0,4.0,-1.0,2.0
1298,20202071.0,1.0,5.0,99.0,3.0,-1.0,-1.0,2.0
1299,20202131.0,1.0,6.0,99.0,6.0,15.0,99.0,2.0
1300,20202136.0,1.0,2.0,2.0,2.0,2.0,10.0,5.0
1301,20202141.0,1.0,1.0,1.0,5.0,14.0,18.0,5.0
1302,20202181.0,1.0,18.0,-1.0,3.0,16.0,-1.0,2.0
1303,20202191.0,1.0,19.0,5.0,5.0,9.0,-1.0,4.0
1304,20202201.0,1.0,9.0,9.0,9.0,9.0,-1.0,3.0
1305,20202206.0,2.0,4.0,4.0,4.0,4.0,-1.0,3.0
1306,20202216.0,1.0,6.0,10.0,10.0,12.0,-1.0,1.0
1307,20202231.0,1.0,6.0,6.0,6.0,2.0,-1.0,2.0
1308,20202261.0,1.0,15.0,5.0,5.0,10.0,-1.0,2.0
1309,20202266.0,1.0,2.0,2.0,2.0,5.0,-1.0,5.0
1310,20202276.0,1.0,8.0,8.0,8.0,1.0,-1.0,6.0
1311,20202281.0,1.0,99.0,99.0,99.0,12.0,-1.0,2.0
1312,20202291.0,1.0,3.0,3.0,3.0,6.0,-1.0,5.0
1313,20202336.0,1.0,15.0,15.0,1.0,10.0,-1.0,5.0
1314,20202351.0,1.0,10.0,10.0,3.0,24.0,-1.0,4.0
1315,20202361.0,1.0,11.0,11.0,99.0,15.0,-1.0,1.0
1316,20202371.0,1.0,5.0,99.0,7.0,5.0,99.0,3.0
1317,20202376.0,1.0,1.0,1.0,99.0,1.0,-1.0,2.0
1318,20202381.0,1.0,13.0,13.0,5.0,10.0,-1.0,2.0
1319,20202426.0,1.0,20.0,20.0,20.0,20.0,-1.0,1.0
1320,20202431.0,1.0,12.0,12.0,17.0,1.0,-1.0,2.0
1321,20202456.0,1.0,7.0,7.0,7.0,7.0,-1.0,4.0
1322,20202471.0,1.0,22.0,22.0,1.0,3.0,-1.0,2.0
1323,20202481.0,1.0,10.0,10.0,15.0,1.0,1.0,5.0
1324,20202491.0,99.0,1.0,1.0,99.0,10.0,-1.0,4.0
1325,20202501.0,1.0,10.0,10.0,5.0,10.0,-1.0,2.0
1326,20202511.0,1.0,3.0,3.0,99.0,8.0,-1.0,2.0
1327,20202516.0,1.0,14.0,14.0,14.0,10.0,-1.0,4.0
1328,20202536.0,1.0,1.0,1.0,10.0,10.0,-1.0,2.0
1329,20202551.0,1.0,3.0,-1.0,15.0,14.0,-1.0,6.0
1330,20202566.0,1.0,6.0,6.0,6.0,9.0,-1.0,4.0
1331,20202576.0,1.0,3.0,3.0,5.0,6.0,99.0,4.0
1332,20202581.0,1.0,5.0,5.0,5.0,5.0,-1.0,4.0
1333,20202586.0,1.0,10.0,10.0,10.0,6.0,-1.0,3.0
1334,20202631.0,1.0,7.0,7.0,7.0,7.0,-1.0,3.0
1335,20202651.0,1.0,6.0,6.0,6.0,6.0,-1.0,3.0
1336,20202666.0,1.0,2.0,2.0,10.0,4.0,25.0,4.0
1337,20202676.0,1.0,2.0,-1.0,15.0,15.0,7.0,2.0
1338,20202691.0,1.0,1.0,1.0,14.0,-1.0,-1.0,3.0
1339,20202696.0,1.0,4.0,4.0,5.0,4.0,-1.0,4.0
1340,20202706.0,1.0,6.0,10.0,10.0,8.0,-1.0,4.0
1341,20202716.0,1.0,7.0,7.0,5.0,10.0,12.0,3.0
1342,20202726.0,1.0,12.0,14.0,4.0,99.0,-1.0,2.0
1343,20202756.0,1.0,10.0,10.0,7.0,3.0,-1.0,2.0
1344,20202771.0,1.0,10.0,10.0,8.0,6.0,-1.0,4.0
1345,20202776.0,1.0,9.0,9.0,12.0,6.0,-1.0,3.0
1346,20202796.0,1.0,9.0,9.0,1.0,9.0,24.0,5.0
1347,20202801.0,1.0,9.0,99.0,1.0,9.0,-1.0,3.0
1348,20202811.0,1.0,5.0,5.0,5.0,4.0,-1.0,3.0
1349,20202821.0,1.0,5.0,5.0,7.0,16.0,10.0,4.0
1350,20202836.0,1.0,4.0,4.0,4.0,1.0,-1.0,5.0
1351,20202846.0,1.0,16.0,5.0,16.0,16.0,12.0,5.0
1352,20202866.0,1.0,5.0,12.0,12.0,12.0,-1.0,3.0
1353,20202876.0,1.0,3.0,3.0,3.0,2.0,-1.0,5.0
1354,20202881.0,1.0,8.0,8.0,15.0,15.0,-1.0,2.0
1355,20202896.0,1.0,7.0,7.0,9.0,10.0,-1.0,5.0
1356,20202911.0,1.0,16.0,16.0,41.0,10.0,-1.0,4.0
1357,20202931.0,99.0,8.0,8.0,4.0,2.0,-1.0,2.0
1358,20202961.0,1.0,15.0,15.0,1.0,99.0,-1.0,5.0
1359,20202966.0,1.0,10.0,10.0,10.0,10.0,-1.0,3.0
1360,20202971.0,1.0,3.0,3.0,3.0,99.0,-1.0,3.0
1361,20202976.0,1.0,8.0,4.0,3.0,3.0,-1.0,1.0
1362,20202991.0,1.0,5.0,5.0,13.0,13.0,-1.0,1.0
1363,20203006.0,1.0,13.0,1.0,13.0,8.0,-1.0,6.0
1364,20203011.0,1.0,10.0,10.0,10.0,10.0,-1.0,4.0
1365,20203031.0,1.0,3.0,3.0,4.0,2.0,12.0,2.0
1366,20203036.0,1.0,3.0,3.0,3.0,3.0,-1.0,5.0
1367,20203041.0,1.0,10.0,-1.0,10.0,5.0,21.0,5.0
1368,20203061.0,1.0,10.0,10.0,99.0,12.0,-1.0,4.0
1369,20203081.0,1.0,11.0,11.0,11.0,11.0,-1.0,5.0
1370,20203116.0,1.0,99.0,99.0,10.0,10.0,2.0,6.0
1371,20203121.0,1.0,6.0,6.0,6.0,6.0,-1.0,3.0
1372,20203141.0,1.0,2.0,2.0,2.0,10.0,3.0,4.0
1373,20203206.0,1.0,11.0,11.0,11.0,11.0,-1.0,3.0
1374,20203241.0,1.0,99.0,17.0,99.0,10.0,17.0,1.0
1375,20203251.0,1.0,10.0,10.0,10.0,12.0,-1.0,2.0
1376,20203276.0,1.0,14.0,14.0,10.0,12.0,-1.0,1.0
1377,20203291.0,1.0,10.0,10.0,2.0,5.0,-1.0,4.0
1378,20203306.0,1.0,3.0,3.0,6.0,1.0,-1.0,2.0
1379,20203321.0,1.0,99.0,99.0,99.0,99.0,-1.0,4.0
1380,20203331.0,1.0,10.0,10.0,5.0,26.0,-1.0,3.0
1381,20203336.0,1.0,5.0,5.0,5.0,8.0,15.0,5.0
1382,20203376.0,1.0,3.0,-1.0,3.0,3.0,-1.0,3.0
1383,20203396.0,1.0,11.0,11.0,11.0,7.0,10.0,2.0
1384,20203401.0,1.0,3.0,3.0,2.0,4.0,-1.0,5.0
1385,20203421.0,1.0,8.0,8.0,8.0,1.0,-1.0,1.0
1386,20203461.0,1.0,4.0,7.0,1.0,2.0,-1.0,1.0
1387,20203476.0,1.0,5.0,5.0,4.0,8.0,-1.0,3.0
1388,20203516.0,1.0,19.0,-1.0,4.0,1.0,4.0,6.0
1389,20203521.0,1.0,99.0,10.0,4.0,5.0,1.0,4.0
1390,20203531.0,1.0,11.0,11.0,11.0,2.0,-1.0,3.0
1391,20203541.0,1.0,21.0,1.0,21.0,7.0,-1.0,4.0
1392,20203606.0,1.0,5.0,5.0,5.0,10.0,-1.0,1.0
1393,20203616.0,1.0,9.0,9.0,9.0,3.0,-1.0,3.0
1394,20203621.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0
1395,20203636.0,1.0,20.0,20.0,5.0,20.0,25.0,4.0
1396,20203651.0,1.0,10.0,10.0,2.0,99.0,-1.0,1.0
1397,20203656.0,1.0,99.0,99.0,99.0,7.0,-1.0,1.0
1398,20203716.0,1.0,7.0,7.0,7.0,7.0,-1.0,2.0
1399,20203726.0,1.0,1.0,1.0,3.0,8.0,-1.0,2.0
1400,20203731.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0
1401,20203756.0,1.0,6.0,-1.0,6.0,6.0,-1.0,3.0
1402,20203766.0,1.0,16.0,1.0,6.0,9.0,-1.0,2.0
1403,20203786.0,1.0,20.0,10.0,12.0,1.0,-1.0,1.0
1404,20203806.0,1.0,26.0,2.0,15.0,12.0,-1.0,3.0
1405,20203816.0,1.0,6.0,6.0,6.0,6.0,-1.0,3.0
1406,20203841.0,1.0,19.0,19.0,8.0,19.0,-1.0,3.0
1407,20203846.0,1.0,10.0,10.0,1.0,3.0,-1.0,5.0
1408,20203851.0,1.0,10.0,10.0,10.0,3.0,-1.0,4.0
1409,20203856.0,1.0,5.0,5.0,5.0,20.0,-1.0,4.0
1410,20203871.0,1.0,12.0,99.0,12.0,6.0,-1.0,6.0
1411,20203881.0,1.0,7.0,7.0,7.0,8.0,1.0,2.0
1412,20203906.0,1.0,7.0,7.0,7.0,7.0,-1.0,2.0
1413,20203911.0,1.0,15.0,4.0,15.0,10.0,15.0,6.0
1414,20203916.0,99.0,99.0,3.0,99.0,1.0,99.0,1.0
1415,20203931.0,1.0,11.0,11.0,11.0,10.0,-1.0,3.0
1416,20203936.0,1.0,15.0,15.0,8.0,10.0,-1.0,3.0
1417,20203946.0,1.0,10.0,10.0,11.0,3.0,-1.0,3.0
1418,20203956.0,1.0,8.0,8.0,10.0,9.0,-1.0,2.0
1419,20203961.0,1.0,1.0,1.0,1.0,2.0,-1.0,5.0
1420,20203966.0,1.0,2.0,2.0,8.0,10.0,2.0,3.0
1421,20204006.0,1.0,8.0,8.0,99.0,17.0,-1.0,2.0
1422,20204026.0,1.0,9.0,9.0,9.0,99.0,-1.0,5.0
1423,20204031.0,1.0,5.0,5.0,5.0,3.0,-1.0,4.0
1424,20204036.0,1.0,2.0,2.0,1.0,6.0,-1.0,3.0
1425,20204041.0,1.0,9.0,9.0,9.0,9.0,15.0,4.0
1426,20204066.0,1.0,10.0,10.0,1.0,1.0,3.0,4.0
1427,20204076.0,1.0,13.0,13.0,13.0,13.0,5.0,5.0
1428,20204086.0,1.0,3.0,3.0,3.0,3.0,6.0,4.0
1429,20204101.0,1.0,4.0,4.0,4.0,4.0,-1.0,4.0
1430,20204106.0,1.0,4.0,4.0,4.0,4.0,14.0,6.0
1431,20204111.0,1.0,27.0,27.0,5.0,15.0,25.0,6.0
1432,20204116.0,1.0,15.0,15.0,10.0,10.0,-1.0,2.0
1433,20204141.0,2.0,35.0,30.0,8.0,7.0,-1.0,6.0
1434,20204151.0,2.0,3.0,-1.0,15.0,7.0,-1.0,5.0
1435,20204211.0,1.0,24.0,20.0,1.0,8.0,27.0,4.0
1436,20204221.0,2.0,5.0,5.0,5.0,5.0,-1.0,4.0
1437,20204301.0,1.0,7.0,7.0,7.0,7.0,-1.0,2.0
1438,20204316.0,1.0,7.0,8.0,8.0,8.0,-1.0,3.0
1439,20204321.0,1.0,15.0,18.0,10.0,12.0,-1.0,2.0
1440,20204336.0,1.0,12.0,12.0,12.0,12.0,-1.0,3.0
1441,20204346.0,1.0,9.0,2.0,22.0,22.0,99.0,1.0
1442,20204356.0,1.0,16.0,16.0,3.0,1.0,-1.0,5.0
1443,20204371.0,1.0,6.0,6.0,2.0,8.0,-1.0,2.0
1444,20204391.0,1.0,10.0,10.0,10.0,1.0,-1.0,2.0
1445,20204406.0,1.0,11.0,12.0,12.0,12.0,-1.0,4.0
1446,20204431.0,1.0,8.0,6.0,10.0,6.0,-1.0,2.0
1447,20204451.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
1448,20204461.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0
1449,20204466.0,1.0,2.0,10.0,1.0,5.0,-1.0,4.0
1450,20204471.0,1.0,8.0,8.0,8.0,8.0,-1.0,2.0
1451,20204511.0,1.0,3.0,3.0,3.0,1.0,-1.0,3.0
1452,20204541.0,1.0,10.0,8.0,12.0,10.0,-1.0,1.0
1453,20204546.0,1.0,36.0,-1.0,36.0,1.0,-1.0,2.0
1454,20204556.0,1.0,5.0,5.0,5.0,1.0,-1.0,5.0
1455,20204566.0,1.0,8.0,-1.0,14.0,15.0,-1.0,3.0
1456,20204571.0,1.0,10.0,10.0,10.0,7.0,-1.0,2.0
1457,20204576.0,1.0,13.0,13.0,13.0,13.0,-1.0,2.0
1458,20204581.0,1.0,2.0,2.0,2.0,7.0,-1.0,3.0
1459,20204611.0,1.0,8.0,8.0,4.0,6.0,-1.0,3.0
1460,20204636.0,1.0,1.0,7.0,19.0,10.0,-1.0,4.0
1461,20204661.0,1.0,3.0,3.0,3.0,3.0,-1.0,2.0
1462,20204696.0,1.0,16.0,16.0,5.0,16.0,-1.0,5.0
1463,20204706.0,1.0,4.0,1.0,99.0,8.0,-1.0,1.0
1464,20204721.0,1.0,3.0,3.0,3.0,3.0,-1.0,6.0
1465,20204726.0,1.0,15.0,12.0,8.0,22.0,-1.0,2.0
1466,20204731.0,1.0,5.0,5.0,5.0,5.0,-1.0,5.0
1467,20204751.0,1.0,3.0,3.0,3.0,10.0,-1.0,3.0
1468,20204761.0,1.0,12.0,12.0,4.0,6.0,-1.0,4.0
1469,20204766.0,1.0,4.0,4.0,4.0,4.0,-1.0,4.0
1470,20204776.0,1.0,19.0,99.0,19.0,15.0,-1.0,3.0
1471,20204786.0,1.0,17.0,17.0,17.0,3.0,12.0,3.0
1472,20204816.0,1.0,9.0,9.0,9.0,7.0,-1.0,5.0
1473,20204826.0,1.0,5.0,5.0,14.0,1.0,-1.0,3.0
1474,20204841.0,99.0,5.0,9.0,1.0,-1.0,-1.0,1.0
1475,20204856.0,1.0,6.0,6.0,22.0,12.0,-1.0,2.0
1476,20204861.0,1.0,3.0,3.0,5.0,10.0,-1.0,3.0
1477,20204876.0,1.0,3.0,20.0,3.0,10.0,-1.0,2.0
1478,20204881.0,1.0,6.0,6.0,8.0,2.0,-1.0,3.0
1479,20204886.0,1.0,10.0,12.0,99.0,15.0,-1.0,2.0
1480,20204906.0,1.0,6.0,6.0,99.0,10.0,-1.0,2.0
1481,20204931.0,1.0,11.0,11.0,6.0,5.0,15.0,4.0
1482,20204941.0,1.0,5.0,5.0,5.0,5.0,-1.0,4.0
1483,20204946.0,1.0,15.0,10.0,3.0,10.0,-1.0,3.0
1484,20204951.0,1.0,7.0,7.0,7.0,7.0,-1.0,4.0
1485,20204956.0,1.0,99.0,7.0,99.0,11.0,10.0,2.0
1486,20204976.0,1.0,10.0,1.0,10.0,5.0,-1.0,6.0
1487,20204986.0,1.0,3.0,3.0,3.0,5.0,-1.0,6.0
1488,20205001.0,1.0,13.0,13.0,3.0,16.0,3.0,5.0
1489,20205021.0,1.0,3.0,3.0,3.0,3.0,-1.0,3.0
1490,20205031.0,1.0,5.0,5.0,2.0,5.0,-1.0,5.0
1491,20205051.0,1.0,99.0,2.0,99.0,2.0,-1.0,2.0
1492,20205076.0,1.0,10.0,10.0,5.0,3.0,10.0,4.0
1493,20205106.0,1.0,40.0,-1.0,5.0,4.0,-1.0,5.0
1494,20205126.0,1.0,8.0,99.0,99.0,99.0,-1.0,2.0
1495,20205141.0,1.0,30.0,30.0,20.0,4.0,10.0,6.0
1496,20205156.0,1.0,10.0,10.0,7.0,34.0,-1.0,2.0
1497,20205171.0,1.0,10.0,10.0,6.0,10.0,-1.0,1.0
1498,20205181.0,1.0,6.0,6.0,6.0,6.0,-1.0,2.0
1499,20205206.0,1.0,3.0,3.0,3.0,3.0,-1.0,3.0
1500,20205211.0,1.0,6.0,6.0,6.0,16.0,-1.0,2.0
1501,20205231.0,1.0,5.0,5.0,11.0,15.0,10.0,1.0
1502,20205281.0,1.0,20.0,10.0,4.0,2.0,-1.0,2.0
1503,20205286.0,1.0,10.0,-1.0,10.0,-1.0,-1.0,1.0
1504,20205296.0,1.0,31.0,6.0,7.0,99.0,-1.0,2.0
1505,20205306.0,1.0,2.0,-1.0,2.0,2.0,-1.0,6.0
1506,20205311.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0
1507,20205316.0,1.0,3.0,3.0,3.0,16.0,-1.0,6.0
1508,20205331.0,1.0,2.0,2.0,-1.0,2.0,-1.0,4.0
1509,20205381.0,1.0,4.0,4.0,4.0,4.0,-1.0,3.0
1510,20205386.0,1.0,15.0,15.0,15.0,5.0,-1.0,2.0
1511,20205396.0,1.0,2.0,2.0,3.0,1.0,-1.0,4.0
1512,20205401.0,1.0,15.0,-1.0,15.0,2.0,-1.0,2.0
1513,20205446.0,1.0,20.0,-1.0,5.0,3.0,-1.0,1.0
1514,20205471.0,1.0,10.0,10.0,10.0,10.0,4.0,5.0
1515,20205561.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0
1516,20205571.0,1.0,4.0,4.0,4.0,3.0,-1.0,5.0
1517,20205576.0,1.0,4.0,99.0,7.0,7.0,-1.0,1.0
1518,20205591.0,1.0,5.0,5.0,5.0,5.0,14.0,6.0
1519,20205611.0,1.0,17.0,17.0,12.0,5.0,-1.0,3.0
1520,20205621.0,1.0,15.0,15.0,1.0,1.0,12.0,5.0
1521,20205626.0,1.0,2.0,2.0,2.0,2.0,6.0,3.0
1522,20205636.0,1.0,8.0,15.0,9.0,13.0,-1.0,4.0
1523,20205646.0,1.0,3.0,3.0,5.0,5.0,-1.0,5.0
1524,20205651.0,1.0,17.0,-1.0,1.0,-1.0,-1.0,5.0
1525,20205671.0,1.0,5.0,5.0,5.0,1.0,-1.0,2.0
1526,20205676.0,1.0,6.0,6.0,6.0,1.0,-1.0,1.0
1527,20205686.0,1.0,10.0,10.0,10.0,5.0,-1.0,5.0
1528,20205706.0,1.0,2.0,2.0,2.0,3.0,-1.0,4.0
1529,20205721.0,1.0,2.0,2.0,2.0,2.0,-1.0,5.0
1530,20205726.0,1.0,5.0,5.0,5.0,-1.0,-1.0,2.0
1531,20205751.0,1.0,3.0,3.0,3.0,5.0,-1.0,2.0
1532,20205756.0,1.0,12.0,12.0,12.0,12.0,-1.0,2.0
1533,20205761.0,1.0,5.0,5.0,5.0,5.0,-1.0,5.0
1534,20205766.0,1.0,2.0,99.0,2.0,1.0,-1.0,5.0
1535,20205821.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0
1536,20205826.0,1.0,2.0,-1.0,1.0,1.0,-1.0,2.0
1537,20205836.0,1.0,3.0,3.0,3.0,3.0,-1.0,3.0
1538,20205846.0,1.0,1.0,1.0,10.0,2.0,-1.0,4.0
1539,20205891.0,1.0,15.0,15.0,15.0,99.0,-1.0,1.0
1540,20205896.0,1.0,2.0,-1.0,5.0,20.0,-1.0,2.0
1541,20205901.0,3.0,11.0,11.0,1.0,11.0,-1.0,3.0
1542,20205946.0,1.0,8.0,8.0,8.0,8.0,-1.0,5.0
1543,20205976.0,1.0,10.0,10.0,10.0,10.0,-1.0,3.0
1544,20206041.0,1.0,15.0,15.0,2.0,5.0,-1.0,2.0
1545,20206126.0,1.0,2.0,2.0,2.0,2.0,-1.0,3.0
1546,20206181.0,1.0,6.0,6.0,5.0,5.0,-1.0,1.0
1547,20206196.0,1.0,26.0,26.0,9.0,6.0,-1.0,3.0
1548,20206251.0,1.0,3.0,3.0,3.0,3.0,-1.0,2.0
1549,20206351.0,1.0,5.0,5.0,4.0,4.0,-1.0,3.0
1550,20206361.0,1.0,16.0,16.0,16.0,16.0,-1.0,2.0
1551,20206376.0,1.0,16.0,15.0,15.0,15.0,-1.0,2.0
1552,20206391.0,1.0,15.0,15.0,-1.0,1.0,-1.0,2.0
1553,20206441.0,1.0,99.0,99.0,99.0,99.0,-1.0,2.0
1554,20206521.0,1.0,20.0,20.0,3.0,4.0,-1.0,5.0
1555,20206531.0,1.0,10.0,-1.0,2.0,5.0,-1.0,3.0
1556,20206556.0,1.0,20.0,20.0,20.0,10.0,-1.0,3.0
1557,20206641.0,1.0,2.0,2.0,2.0,1.0,-1.0,1.0
1558,20206696.0,1.0,8.0,8.0,8.0,8.0,-1.0,2.0
1559,20206716.0,1.0,25.0,99.0,15.0,1.0,-1.0,2.0
1560,20206741.0,1.0,10.0,10.0,10.0,3.0,-1.0,3.0
1561,20206756.0,1.0,25.0,25.0,25.0,20.0,-1.0,1.0
1562,20206796.0,1.0,8.0,8.0,8.0,8.0,-1.0,2.0
1563,20206806.0,1.0,6.0,6.0,6.0,15.0,-1.0,3.0
1564,20206816.0,1.0,12.0,12.0,12.0,12.0,99.0,1.0
1565,20206836.0,1.0,99.0,99.0,99.0,-1.0,-1.0,1.0
1566,20206841.0,1.0,5.0,5.0,5.0,5.0,-1.0,1.0
1567,20206871.0,1.0,6.0,6.0,4.0,0.0,-1.0,2.0
1568,20206901.0,1.0,99.0,-1.0,99.0,3.0,-1.0,2.0
1569,20206916.0,1.0,2.0,2.0,2.0,2.0,-1.0,1.0
1570,20206951.0,1.0,13.0,13.0,99.0,13.0,-1.0,3.0
1571,20206976.0,1.0,8.0,8.0,8.0,8.0,-1.0,2.0
1572,20206981.0,1.0,3.0,3.0,15.0,15.0,-1.0,3.0
1573,20206996.0,1.0,10.0,10.0,10.0,10.0,-1.0,4.0
1574,20207001.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
1575,20207046.0,1.0,45.0,2.0,10.0,5.0,-1.0,2.0
1576,20207066.0,1.0,20.0,20.0,20.0,10.0,-1.0,3.0
1577,20207106.0,1.0,1.0,-1.0,1.0,10.0,-1.0,2.0
1578,20207116.0,1.0,2.0,3.0,15.0,6.0,-1.0,2.0
1579,20207141.0,1.0,20.0,20.0,20.0,3.0,-1.0,2.0
1580,20207161.0,1.0,5.0,5.0,5.0,6.0,-1.0,4.0
1581,20207196.0,1.0,15.0,-1.0,20.0,1.0,-1.0,5.0
1582,20207231.0,1.0,5.0,5.0,5.0,5.0,-1.0,1.0
1583,20207236.0,1.0,1.0,99.0,99.0,99.0,-1.0,3.0
1584,20207301.0,1.0,12.0,6.0,8.0,6.0,-1.0,3.0
1585,20207326.0,2.0,15.0,15.0,15.0,10.0,-1.0,5.0
1586,20207396.0,1.0,2.0,99.0,4.0,3.0,-1.0,3.0
1587,20207431.0,1.0,16.0,16.0,99.0,15.0,-1.0,2.0
1588,20207466.0,1.0,4.0,4.0,4.0,4.0,-1.0,4.0
1589,20207471.0,1.0,30.0,99.0,1.0,99.0,-1.0,2.0
1590,20207476.0,1.0,6.0,6.0,99.0,99.0,-1.0,2.0
1591,20207511.0,99.0,10.0,5.0,99.0,99.0,-1.0,2.0
1592,20207516.0,1.0,14.0,1.0,1.0,27.0,-1.0,2.0
1593,20207526.0,1.0,2.0,2.0,-1.0,2.0,-1.0,4.0
1594,20207551.0,1.0,99.0,3.0,99.0,1.0,-1.0,1.0
1595,20207561.0,1.0,3.0,3.0,3.0,3.0,-1.0,2.0
1596,20207566.0,1.0,5.0,-1.0,5.0,2.0,-1.0,2.0
1597,20207576.0,3.0,10.0,10.0,10.0,10.0,-1.0,3.0
1598,20207581.0,1.0,12.0,-1.0,2.0,12.0,-1.0,2.0
1599,20207651.0,2.0,6.0,6.0,6.0,6.0,-1.0,6.0
1600,20207656.0,1.0,2.0,2.0,3.0,4.0,-1.0,1.0
1601,20207666.0,1.0,99.0,99.0,99.0,99.0,-1.0,3.0
1602,20207711.0,1.0,9.0,9.0,9.0,1.0,-1.0,3.0
1603,20207731.0,1.0,3.0,3.0,3.0,99.0,-1.0,1.0
1604,20207751.0,1.0,99.0,99.0,99.0,2.0,-1.0,2.0
1605,20207766.0,1.0,8.0,8.0,8.0,8.0,-1.0,2.0
1606,20207781.0,1.0,3.0,3.0,3.0,3.0,-1.0,4.0
1607,20207806.0,1.0,1.0,1.0,1.0,1.0,-1.0,3.0
