,Sample_ID,ZIP_Code
2894,30311346,32835
2895,30308731,32713
2896,30304781,33755
2897,30319331,32750
2898,40417471,33709
2899,40405631,33541
2900,20219086,28716
2901,40404726,34684
2902,40407701,32826
2903,40407356,32746
2904,40411111,32822
2905,40411441,34758
2906,40414136,33713
2907,30318846,33541
2908,20213491,28478
2909,40418851,34698
2910,40402271,33715
2911,40418941,33542
2912,40421646,32792
2913,30303116,33710
2914,30313736,32410
2915,30320636,32725
2916,10103081,27520
2917,10119511,28704
2918,10119631,28787
2919,30319411,32703
2920,30324671,33898
2921,20208466,27591
2922,20219991,28732
2923,40409046,32792
2924,20219316,28745
2925,30314756,33709
2926,30304231,33706
2927,10105221,27609
2928,10104731,27513
2929,20209721,29560
2930,20211616,29505
2931,30300981,32159
2932,10119171,28778
2933,10104076,27608
2934,40410106,34711
2935,10120081,28730
2936,40407421,32703
2937,30312031,34761
2938,30321546,32735
2939,30318316,33713
2940,30302351,33706
2941,40400421,32410
2942,30308426,32703
2943,30307686,32735
2944,30307581,32765
2945,30312176,32811
2946,40420451,32817
2947,40407486,32817
2948,40412316,32818
2949,20216766,28480
2950,20201896,27343
2951,10112951,27371
2952,10109561,28315
2953,10109986,27330
2954,30300776,32159
2955,20209826,27203
2956,20202351,27609
2957,20208446,27536
2958,20207476,27606
2959,20202771,27511
2960,10110156,28327
2961,10114231,28409
2962,10113861,28412
2963,10110266,28384
2964,10100381,27856
2965,10102071,27609
2966,10105536,27511
2967,10103786,27513
2968,30315561,33772
2969,10114016,27530
2970,30310781,33898
2971,30311321,32821
2972,40421151,32701
2973,40407011,32714
2974,40419876,32724
2975,10119376,28732
2976,10120431,28806
2977,10120106,28804
2978,30316416,33710
2979,30320246,32724
2980,40401296,32159
2981,20216186,27534
2982,20205386,27502
2983,10105166,27545
2984,10105346,27513
2985,20213631,27534
2986,20201341,27540
2987,20215141,28403
2988,10104516,27609
2989,30317951,33708
2990,10119911,28806
2991,30305956,33759
2992,20201306,27577
2993,20216466,28412
2994,20209016,27203
2995,10110476,27203
2996,40406731,32765
2997,40407906,32765
2998,10103591,27513
2999,10115506,27530
3000,10104191,27617
3001,10103121,27615
3002,20202471,27604
3003,20204661,27610
3004,20204571,27604
3005,20204581,27513
3006,20203031,27545
3007,20205946,27603
3008,10111331,27330
3009,10110941,27203
3010,10108581,27330
3011,10101801,27614
3012,10115326,28411
3013,10113271,28411
3014,20207526,27612
3015,20200486,27576
3016,20204696,27613
3017,30319046,32714
3018,30302111,34639
3019,10101536,27529
3020,30302041,33714
3021,40406776,32779
3022,40420421,32713
3023,30312396,33844
3024,20201036,27513
3025,20200186,27536
3026,20202576,27603
3027,20208066,27891
3028,20208076,27850
3029,20205646,27615
3030,10103656,27529
3031,10105456,27312
3032,10101241,27589
3033,20203856,27511
3034,20213526,28516
3035,20201646,27545
3036,20207751,27607
3037,20210976,27330
3038,20204566,27513
3039,20204976,27615
3040,20204036,27513
3041,20204751,27511
3042,20210721,27203
3043,20211386,27317
3044,30309941,32837
3045,30309626,32837
3046,30300411,34420
3047,10102341,27604
3048,40404366,34684
3049,10119246,28704
3050,20220436,28711
3051,10105186,27603
3052,40419681,32763
3053,30315191,33782
3054,30302531,33755
3055,30301701,34683
3056,30306546,32714
3057,30319581,32712
3058,30313811,32113
3059,30314736,33782
3060,40418011,34684
3061,40400916,34442
3062,40423741,33852
3063,40408841,32766
3064,20210376,28373
3065,40421756,32833
3066,40407476,32826
3067,20219471,28806
3068,20218091,28463
3069,40403921,33782
3070,40418421,33763
3071,20208046,27801
3072,20202846,27614
3073,20214326,28515
3074,40423881,32825
3075,20207926,27536
3076,20205676,27536
3077,20209441,28364
3078,40422591,32825
3079,40415041,34695
3080,20201266,27344
3081,30301671,33765
3082,30315526,33778
3083,10116711,28303
3084,10101446,27545
3085,10116011,28409
3086,10106956,27603
3087,10103246,27613
3088,10108551,29501
3089,10117391,28403
3090,10103191,27882
3091,30323891,32819
3092,10104746,27614
3093,30323781,34786
3094,10110321,27203
3095,30319981,32720
3096,10108506,27330
3097,30309866,32819
3098,20211161,28379
3099,40417806,33767
3100,40408231,32725
3101,40414006,34452
3102,40414146,33772
3103,20220081,28716
3104,10105981,27520
3105,30311026,33852
3106,10102641,27613
3107,30306171,33705
3108,30301681,33704
3109,10105931,27519
3110,30315196,33713
3111,30314771,33707
3112,30319001,32712
3113,30307351,32703
3114,40418991,33781
3115,40405946,34695
3116,20215316,28532
3117,40414806,34684
3118,40402526,33770
3119,40415771,33761
3120,10120851,28806
3121,10119821,28806
3122,30318791,33771
3123,10111476,29501
3124,10100691,27605
3125,30303066,33542
3126,30321851,34787
3127,10102656,27608
3128,10120876,28711
3129,30321216,32751
3130,10104661,27312
3131,40415531,34695
3132,20214231,28577
3133,40404211,34689
3134,20204076,27511
3135,20203331,27520
3136,20202821,27511
3137,20209466,28364
3138,40403781,34683
3139,40422221,34759
3140,20206981,27511
3141,20220326,28716
3142,40414766,34668
3143,10120521,28803
3144,20209306,29150
3145,40401356,32159
3146,20204986,27517
3147,10116611,28303
3148,10115011,28405
3149,30321131,32701
3150,30301886,34698
3151,30301716,33765
3152,30324346,33838
3153,20201771,27502
3154,20210266,29150
3155,20210561,29153
3156,40403656,34653
3157,40403871,33556
3158,40401856,34653
3159,20210356,28374
3160,40412501,33825
3161,30304441,33774
3162,30310786,33853
3163,10110401,28315
3164,30301426,33759
3165,10119021,28732
3166,10111026,27203
3167,20205316,27513
3168,40424701,32822
3169,40412766,32822
3170,40424821,33872
3171,20212841,28357
3172,40404551,33756
3173,30304481,33763
3174,30315581,33764
3175,10104541,27529
3176,10108426,27526
3177,30300461,34465
3178,30324846,33843
3179,30324561,33872
3180,20220776,28732
3181,30313756,32328
3182,10110021,27330
3183,30315551,33707
3184,10111251,29516
3185,30319921,32779
3186,10110676,29556
3187,10110236,28376
3188,20211756,29550
3189,20218351,27504
3190,40412521,33876
3191,40404131,33710
3192,40418896,33541
3193,20216316,28412
3194,40415636,33704
3195,30320871,32792
3196,40401821,33765
3197,20220901,28732
3198,40402766,34685
3199,40406411,34655
3200,30310751,33837
3201,30311276,33837
3202,20214761,28411
3203,10119721,28778
3204,40417416,33706
3205,40400106,34431
3206,40412261,32809
3207,30302071,33777
3208,30309181,32763
3209,30324636,33853
3210,40423366,33870
3211,40410566,33897
3212,20219216,28721
3213,20220171,28801
3214,40414381,33704
3215,20216356,28328
3216,20203306,27501
3217,10106061,27513
3218,10101061,27517
3219,10106806,27513
3220,30310096,33825
3221,20204956,27513
3222,40424806,32836
3223,10116161,28451
3224,10115521,28586
3225,10118561,28328
3226,10105526,27513
3227,30314001,34639
3228,30300836,32159
3229,40420851,32713
3230,20204151,27573
3231,20204731,27613
3232,20216531,28405
3233,20215016,28303
3234,40400366,34491
3235,20209951,28374
3236,20213981,28409
3237,20210046,28345
3238,40413096,34465
3239,40400126,34491
3240,20215906,28540
3241,20211066,0
3242,10116636,28411
3243,30300641,34472
3244,10116626,28557
3245,10107191,27518
3246,10105181,27614
3247,10113121,28516
3248,20215011,28301
3249,30305531,33707
3250,30316221,34655
3251,20200316,27606
3252,20207231,27344
3253,30302806,33710
3254,40422311,33870
3255,20204221,27526
3256,30323966,32822
3257,10112651,28358
3258,30324691,34711
3259,10106226,27617
3260,30308001,32707
3261,20202896,27609
3262,20202291,27529
3263,20213551,28546
3264,30317926,33716
3265,10117461,28401
3266,30316526,33756
3267,40401661,33704
3268,10120231,28711
3269,30306236,34690
3270,40413456,34471
3271,30317991,33701
3272,30314176,34652
3273,20216411,28401
3274,40421206,32714
3275,40415701,33759
3276,40414711,33777
3277,40403026,34690
3278,30315846,34685
3279,10114341,28412
3280,20209851,28374
3281,10110046,29541
3282,10107306,27501
3283,10101111,27592
3284,10100571,27312
3285,10104981,27609
3286,40412911,34432
3287,20212676,29571
3288,40413356,34442
3289,30321766,32825
3290,10101271,27565
3291,10102431,27529
3292,30310931,34761
3293,40415671,33776
3294,30319071,32701
3295,10103781,27616
3296,30320036,32826
3297,10113676,28403
3298,10109056,29010
3299,10101406,27537
3300,30309086,32707
3301,10102151,27565
3302,30302966,33701
3303,10119231,28804
3304,10101916,27610
3305,10103886,27537
3306,10106416,27615
3307,40408471,32708
3308,20218876,28511
3309,40417286,34684
3310,40422181,32806
3311,20208746,27610
3312,20204041,27616
3313,20211896,29536
3314,40421541,32751
3315,20211441,29078
3316,40418466,33756
3317,20205561,27607
3318,40410761,34758
3319,30318226,33771
3320,10106781,27607
3321,20214676,28504
3322,20213656,28428
3323,40418256,33756
3324,30313111,34432
3325,20203421,27504
3326,40410191,32812
3327,20208356,27536
3328,40410466,32809
3329,40404491,33755
3330,40402391,34688
3331,20203931,27592
3332,20215191,28443
3333,20219716,28716
3334,40405791,33706
3335,40401531,33778
3336,20200211,27511
3337,20217251,28412
3338,20219791,28806
3339,20208726,27520
3340,20205156,27610
3341,20202181,27591
3342,40406716,32712
3343,20217741,27546
3344,10106481,27615
3345,30302331,33759
3346,20200736,27565
3347,20200711,27529
3348,20210006,29501
3349,10115401,28409
3350,30319371,32720
3351,40403436,33778
3352,20204951,27312
3353,40406481,32738
3354,40407041,32712
3355,20202991,27807
3356,10105771,27609
3357,30306836,32820
3358,10118826,28748
3359,30322776,33837
3360,30302141,33771
3361,40414091,33710
3362,10119816,28743
3363,10104391,27520
3364,10106526,27511
3365,10100146,27545
3366,10116621,28429
3367,10114666,28556
3368,20212156,27330
3369,10112761,29505
3370,20205001,27502
3371,20204761,27526
3372,10100241,27612
3373,10111291,27562
3374,30318571,34690
3375,40416466,33709
3376,40414271,34698
3377,30317541,33767
3378,30302911,34695
3379,10102001,27856
3380,20216731,28365
3381,30300706,34465
3382,30317636,33708
3383,30314271,33781
3384,40413431,34491
3385,20202216,27610
3386,40418191,33712
3387,40424841,33844
3388,40413421,34472
3389,20202676,27513
3390,40406751,32714
3391,40415376,33764
3392,30310976,32829
3393,30320106,32725
3394,30301096,34785
3395,30318466,34695
3396,20219191,28730
3397,20219681,28732
3398,40410941,33870
3399,40402631,33782
3400,40408321,32720
3401,20210391,28345
3402,30317186,33782
3403,10105501,27615
3404,10112461,28376
3405,20204726,27607
3406,40402996,33756
3407,20211861,28387
3408,20213991,28401
3409,20206841,27511
3410,20215876,28412
3411,20211126,28379
3412,10113336,28306
3413,10111861,28340
3414,10105496,27615
3415,20200306,27520
3416,20215676,28586
3417,10121061,28409
3418,30304181,34695
3419,30308186,32724
3420,20216876,28516
3421,20218191,28365
3422,40408381,32810
3423,40415776,33705
3424,20209816,29556
3425,10101931,27549
3426,10117846,28443
3427,40404916,33759
3428,10103186,27501
3429,10100446,27882
3430,10118771,28804
3431,10100291,27606
3432,10103086,27529
3433,30313291,34480
3434,30323316,33890
3435,30306571,32725
3436,30318901,32708
3437,10120461,28732
3438,10115181,28366
3439,30308386,32708
3440,30323211,32835
3441,40423981,33848
3442,40422876,33870
3443,10113431,28401
3444,30309386,32837
3445,30309856,32812
3446,20208586,27549
3447,20219921,28806
3448,20202456,27502
3449,20216286,28515
3450,20201651,27610
3451,30323151,32812
3452,20219546,28778
3453,40419246,32779
3454,40405346,33774
3455,20200516,27520
3456,20219886,28778
3457,40405966,33773
3458,30304551,34684
3459,10102236,27617
3460,10100661,27529
3461,10115496,28333
3462,20207581,27609
3463,20207916,27606
3464,10104251,27607
3465,20204941,27519
3466,10104486,27511
3467,10106091,27312
3468,20215326,28303
3469,20206696,27560
3470,10116841,28443
3471,40420426,32708
3472,40416981,33756
3473,30310986,32829
3474,20219611,28806
3475,30315926,33711
3476,20207656,27606
3477,30319386,32724
3478,40420151,32746
3479,40408641,32726
3480,30307551,32826
3481,30307426,32725
3482,30309391,32837
3483,30322986,34711
3484,30316911,33761
3485,10109171,28372
3486,10113331,28466
3487,40409691,32825
3488,30306906,32765
3489,40415756,33770
3490,40400251,34785
3491,10106451,27612
3492,30307616,32792
3493,30307691,32828
3494,20200986,27312
3495,30321021,32714
3496,30311981,34759
3497,10116976,28480
3498,30314811,34695
3499,10112316,27209
3500,30305626,34684
3501,30302606,34683
3502,10120916,28715
3503,30312566,33870
3504,40402361,34653
3505,30323656,34711
3506,30320441,32828
3507,30310111,32835
3508,30322011,32812
3509,30314276,34690
3510,30303471,33776
3511,30318356,34685
3512,40404501,33702
3513,40423846,32821
3514,40419406,32735
3515,40412076,33837
3516,40408006,32826
3517,30318531,33540
3518,30305496,33542
3519,10103381,27614
3520,40403626,34655
3521,40412341,33872
3522,40403711,33759
3523,40424236,33853
3524,20214891,28463
3525,30313761,34442
3526,30314086,33781
3527,30310876,34711
3528,30307696,32701
3529,10114936,27534
3530,40404896,33711
3531,40400966,32693
3532,30319596,32792
3533,40400786,34472
3534,30323631,32837
3535,40409576,34787
3536,10114466,28504
3537,10111671,29502
3538,10107706,27529
3539,10112786,27325
3540,30304486,33786
3541,10108401,27856
3542,30303031,33764
3543,30302196,34698
3544,30314976,33713
3545,20205706,27613
3546,40416966,34655
3547,40417076,33760
3548,30320256,32720
3549,40403126,34668
3550,40412971,34491
3551,30322251,34786
3552,30311946,34786
3553,30301166,34428
3554,40423976,33875
3555,40422041,34787
3556,20208131,27807
3557,20219456,28730
3558,40423351,34758
3559,40411266,33896
3560,20201411,27880
3561,30303871,34655
3562,10120831,28707
3563,30315226,34655
3564,30322146,33875
3565,20204636,27513
3566,40415141,34698
3567,30307716,32708
3568,30315466,34668
3569,40409506,32784
3570,40404341,34683
3571,40413181,34442
3572,40418061,33716
3573,40400776,34434
3574,20213421,28412
3575,40418771,34695
3576,40411516,32825
3577,20202361,27526
3578,40403566,34668
3579,40418716,33541
3580,40402261,33558
3581,40417331,33704
3582,40421766,34748
3583,20214596,28409
3584,30316001,33706
3585,20217861,28412
3586,20210666,29150
3587,10107511,27616
3588,30317111,33781
3589,10101161,27511
3590,10102076,27545
3591,30314226,33708
3592,10106316,27524
3593,10109861,28340
3594,10115446,28303
3595,30323016,34758
3596,30320221,32714
3597,30322976,34746
3598,30310376,33875
3599,30312266,32818
3600,10114981,28584
3601,30307151,32763
3602,30320181,32763
3603,30320121,32706
3604,30306566,32757
3605,30322526,32829
3606,40411511,32821
3607,30320136,32720
3608,30315401,33711
3609,10117926,28412
3610,30304851,33716
3611,30314681,33542
3612,40405591,34683
3613,40412026,34761
3614,40408111,32707
3615,40415931,33713
3616,10100536,27610
3617,40422991,32818
3618,10108096,27804
3619,40415791,33710
3620,40405011,33542
3621,40417996,33716
3622,40414431,33710
3623,40412566,32822
3624,40418366,33709
3625,30311436,34711
3626,10115731,28303
3627,40407951,32708
3628,40408901,32707
3629,20220156,28805
3630,10112931,29506
3631,30319846,32708
3632,20201671,27610
3633,40409476,32130
3634,10118426,28445
3635,20211566,29520
3636,20214086,27546
3637,20205821,27607
3638,20214141,28562
3639,20206376,27511
3640,10120486,28803
3641,10103476,27520
3642,10118531,28501
3643,20202501,27511
3644,30307441,32750
3645,30321031,32792
3646,40421911,34788
3647,20200331,27603
3648,30319211,32779
3649,20202261,27536
3650,10111611,27203
3651,10113581,28301
3652,10100831,27312
3653,10105481,27615
3654,10105446,27604
3655,10114846,28328
3656,30300996,32159
3657,10105301,27612
3658,10109276,28340
3659,10115541,28573
3660,10113351,28405
3661,10109351,28394
3662,10114656,27534
3663,10103051,27591
3664,10114551,28409
3665,20212706,29168
3666,10120476,28803
3667,30307621,32703
3668,20215051,28461
3669,10118506,28412
3670,10120656,28711
3671,10121151,28778
3672,10120816,28806
3673,40420836,32765
3674,20207141,27606
3675,20204881,27606
3676,20215206,28411
3677,20214151,28409
3678,10100681,27524
3679,10115081,28411
3680,40414036,34429
3681,20215031,28401
3682,20217121,28412
3683,40419431,32707
3684,10105846,27610
3685,20204116,27542
3686,20207066,27606
3687,10102541,27521
3688,10107696,27816
3689,10108176,27597
3690,20217151,28560
3691,40406676,32765
3692,20202836,27529
3693,40413681,34432
3694,30322361,34747
3695,30307651,32720
3696,30304881,33715
3697,10117011,28405
3698,10100786,27529
3699,40420156,32708
3700,40401961,33711
3701,30320381,32826
3702,10120526,28803
3703,30322726,32825
3704,30312296,32822
3705,20203946,27610
3706,20215611,27863
3707,20206196,27606
3708,20207576,27614
3709,10105866,27519
3710,10118121,27817
3711,10113881,27530
3712,20204391,27604
3713,20205021,27610
3714,20211401,27330
3715,10113206,28409
3716,20220181,28804
3717,20202376,27610
3718,10114616,28391
3719,20220626,28805
3720,20207116,27604
3721,30307966,32725
3722,30324271,32821
3723,30305836,34695
3724,40407781,32708
3725,20213286,28356
3726,40414306,33755
3727,40421261,32707
3728,40415766,34691
3729,40402591,33773
3730,20206996,27560
3731,20202966,27529
3732,20212146,28387
3733,20210511,27203
3734,20200101,27577
3735,20204346,27557
3736,30303096,33782
3737,30303616,33782
3738,30316896,33765
3739,10110591,28352
3740,10102386,27610
3741,30310171,32829
3742,10109206,29162
3743,40402981,34653
3744,20217466,28398
3745,20201211,27562
3746,30305011,33702
3747,30323096,32806
3748,40421361,32701
3749,40423711,34758
3750,40417221,34685
3751,30306086,34653
3752,10115751,28403
3753,30310021,32825
3754,10112161,27330
3755,30318681,33702
3756,30302721,33541
3757,30313991,33773
3758,10105781,27616
3759,40416236,33706
3760,40419166,32713
3761,40406456,32751
3762,40422751,33837
3763,40400246,34446
3764,40400626,32340
3765,40400501,32066
3766,20220881,28805
3767,30302131,34683
3768,30310306,33825
3769,20205381,27617
3770,10109381,29040
3771,30313116,32347
3772,10114636,28516
3773,30313971,32668
3774,10118606,28716
3775,10101851,27529
3776,10100886,27882
3777,20208961,29505
3778,20209401,29506
3779,40405761,34698
3780,40408916,32826
3781,40412676,33825
3782,30307736,32792
3783,30309686,32825
3784,30319966,32708
3785,10111826,29556
3786,30311256,34711
3787,30311051,33875
3788,30307001,32703
3789,10105626,27609
3790,10101746,27616
3791,20210176,29556
3792,20210071,29556
3793,20208396,27576
3794,20209551,29505
3795,40401171,32626
3796,40408681,32779
3797,20219956,28751
3798,40423271,34761
3799,30309016,34788
3800,20213566,28562
3801,20214001,28408
3802,10112156,28372
3803,10109611,29102
3804,10114996,28303
3805,30300826,32052
3806,30302726,33705
3807,30310971,32825
3808,30300136,32328
3809,30315171,33782
3810,40423286,32812
3811,20219441,28716
3812,20218806,28525
3813,20216511,28403
3814,10111846,28387
3815,10120371,28805
3816,10111596,29574
3817,30310036,34747
3818,20215381,28518
3819,10110626,29520
3820,10109831,28376
3821,40404706,33762
3822,40411246,33872
3823,40410376,33896
3824,40421416,32708
3825,20200351,27529
3826,20212276,28379
3827,20211956,28360
3828,20209731,29154
3829,20200471,27520
3830,10111011,27330
3831,30313676,34429
3832,10101291,27576
3833,10102851,27526
3834,10105296,27616
3835,20204301,27856
3836,20214266,28557
3837,20214251,28456
3838,20216191,28540
3839,10112921,27330
3840,30310891,33870
3841,30301891,33770
3842,30302701,34652
3843,40403716,33772
3844,40403966,34653
3845,20201221,27610
3846,30320311,32713
3847,10118756,28730
3848,40403431,33755
3849,30310191,32825
3850,10119461,28803
3851,30301821,33772
3852,40406771,32810
3853,40410776,34759
3854,40424706,34746
3855,40406141,33778
3856,30306856,32713
3857,30302516,34639
3858,30308266,32707
3859,30315396,33708
3860,10113131,28412
3861,10117581,28580
3862,10103251,27513
3863,10118886,28715
3864,20208061,27549
3865,20219186,28787
3866,30313731,34446
3867,30322721,32824
3868,30319671,32828
3869,30308056,32828
3870,10112751,27371
3871,10110456,28384
3872,30324591,33825
3873,10105486,27504
3874,10120671,28711
3875,30306901,32720
3876,10114181,28532
3877,30317901,33765
3878,10107751,27593
3879,10118691,28803
3880,40416746,33782
3881,40404086,33786
3882,40417771,33763
3883,10113036,28443
3884,10108476,27312
3885,10100506,27608
3886,10102606,27615
3887,10100436,27610
3888,10115256,27863
3889,10115466,27530
3890,40418656,33541
3891,10109181,29550
3892,10119746,28704
3893,20201326,27549
3894,40422206,34787
3895,40412976,34491
3896,40410541,34786
3897,20219221,28730
3898,20210771,29150
3899,40412601,33825
3900,20212566,29565
3901,20209536,29550
3902,20220846,28732
3903,20218116,27534
3904,20219931,28704
3905,20203396,27577
3906,20209881,29150
3907,40408946,32750
3908,10109866,29574
3909,10112791,29565
3910,10102886,27511
3911,20221101,28755
3912,20205686,27604
3913,10112241,28352
3914,30307541,32763
3915,10102756,27610
3916,10107041,27545
3917,30319486,32792
3918,10108761,29581
3919,10102256,27539
3920,20202756,27526
3921,20213586,28390
3922,30308666,32701
3923,30321696,33844
3924,10103691,27526
3925,20215491,27534
3926,10105831,27610
3927,40410436,32835
3928,40412551,33837
3929,20219776,28787
3930,20201236,27613
3931,20204546,27312
3932,20209621,29556
3933,10104221,27520
3934,40405676,33767
3935,40410061,33844
3936,40415496,34695
3937,30306301,34695
3938,30302506,34668
3939,30301936,34653
3940,30302396,33705
3941,30312121,33844
3942,30303251,34668
3943,30321876,33870
3944,10108471,27856
3945,30303686,34653
3946,30303786,33704
3947,30302886,33705
3948,40421721,32751
3949,40400546,34491
3950,40400881,34472
3951,10104801,27604
3952,40411756,34734
3953,20209481,29574
3954,40412381,32822
3955,40410956,34758
3956,40419741,32826
3957,30307361,32746
3958,30308601,32792
3959,40413246,34472
3960,40423101,32819
3961,30309981,34759
3962,30313826,32159
3963,30301556,34655
3964,20220391,28805
3965,40421681,32826
3966,40415476,33774
3967,40402966,34639
3968,40424776,33898
3969,30301116,34432
3970,30301896,33760
3971,10114331,28328
3972,30314421,34691
3973,20217116,28403
3974,20200341,27597
3975,20202971,27604
3976,10105336,27613
3977,30302496,34690
3978,10109856,28387
3979,20209411,28374
3980,20204141,27536
3981,20213771,27863
3982,20216881,28530
3983,20215606,28412
3984,40403316,34691
3985,20208296,27545
3986,10115871,28530
3987,30319031,32779
3988,10114601,28301
3989,30308126,32807
3990,10100951,27542
3991,10109426,28371
3992,30319566,32826
3993,40409961,33844
3994,40421781,34788
3995,30305591,33760
3996,40420486,32828
3997,30322956,32818
3998,30303286,33707
3999,30320641,32707
4000,20207766,27606
4001,10105046,27536
4002,20203726,27562
4003,20203081,27616
4004,20208716,27606
4005,10105271,27604
4006,10103326,27529
4007,10104366,27604
4008,20204816,27617
4009,20207861,27615
4010,20213816,28562
4011,40401256,32159
4012,20218336,28451
4013,10107986,27520
4014,10118661,28732
4015,20202141,27518
4016,10101216,27607
4017,20202481,27540
4018,10102456,27612
4019,10111176,29550
4020,30320276,32750
4021,20209136,29550
4022,30305701,33705
4023,30321141,32701
4024,20207976,27612
4025,30308491,32725
4026,40406291,34655
4027,30311296,33852
4028,30314386,34655
4029,20210396,29728
4030,30309846,32835
4031,30301576,33765
4032,40417086,34688
4033,30307791,32828
4034,40405831,33781
4035,40424691,33844
4036,30313071,32159
4037,10106201,27616
4038,30315091,33764
4039,40419766,32784
4040,40404461,33762
4041,40414456,33704
4042,10101951,27560
4043,40420411,32130
4044,10102946,27520
4045,30309486,34711
4046,40400681,34472
4047,40402921,34652
4048,40411656,34758
4049,30304351,33707
4050,40403006,33702
4051,30301666,34655
4052,10104626,27503
4053,20211311,27203
4054,40422871,32825
4055,20200676,27573
4056,40405421,33703
4057,30310476,33837
4058,30318501,33764
4059,40413781,34601
4060,40419231,32826
4061,40406201,33761
4062,40416591,33541
4063,30303681,33702
4064,30302136,33763
4065,40413511,34481
4066,20204431,27609
4067,20218626,28504
4068,40419636,32735
4069,20208756,27597
4070,40403911,33772
4071,40404336,34683
4072,40416841,34685
4073,20203376,27612
4074,40420166,32789
4075,40422436,34787
4076,30319536,34788
4077,30323076,34786
4078,10108801,29556
4079,40417446,34652
4080,40410911,33844
4081,40403991,33756
4082,40411106,34787
4083,20211396,27298
4084,40411721,34746
4085,30317071,33701
4086,30303186,33707
4087,10108141,27511
4088,30304166,34684
4089,30308016,32701
4090,30324101,32818
4091,10116176,28401
4092,10109366,28387
4093,30317826,33770
4094,20213391,28412
4095,20212301,29550
4096,40418361,34655
4097,40416226,33712
4098,40421916,32828
4099,10116901,28412
4100,30311091,33859
4101,40415661,34683
4102,30307136,32828
4103,30319111,32708
4104,30310536,32825
4105,30324886,34756
4106,30303566,34695
4107,30307241,32726
4108,40405396,34695
4109,40406796,32720
4110,40420436,32708
4111,10107116,27606
4112,10113941,28365
4113,30324871,33825
4114,30307316,32750
4115,30315716,33558
4116,40422851,33872
4117,40409581,33897
4118,30317281,33702
4119,30305091,34683
4120,30301196,32668
4121,10104421,27606
4122,20203461,27882
4123,20219936,28716
4124,40409776,34759
4125,30324431,33837
4126,10105256,27604
4127,10102501,27529
4128,10102881,27529
4129,40404176,34691
4130,40414376,34698
4131,10115391,28306
4132,40412811,34442
4133,40412361,34711
4134,20211346,27330
4135,40419006,34689
4136,30316576,33714
4137,20215006,28504
4138,30313426,34491
4139,30306146,33771
4140,10104031,27560
4141,30300401,34429
4142,30312921,34442
4143,30313026,34475
4144,30313671,34465
4145,30316271,34653
4146,30315211,33774
4147,40400601,34476
4148,20202046,27604
4149,40415911,33709
4150,40420956,32792
4151,40400506,34472
4152,40416341,33756
4153,40420661,32817
4154,40412866,34446
4155,40412906,34442
4156,40400736,34491
4157,10109361,28374
4158,10115646,28303
4159,20220101,28806
4160,30317261,33764
4161,30322206,32822
4162,10112291,29010
4163,30310201,33872
4164,30317736,33756
4165,10107206,27609
4166,10116036,28328
4167,30300741,34465
4168,30307861,32725
4169,10103131,27503
4170,40412251,32819
4171,30307251,32725
4172,10108571,29506
4173,30302846,34691
4174,30319196,32779
4175,40401761,34639
4176,40402531,33776
4177,40402156,34683
4178,40402771,33704
4179,40414611,34684
4180,40419666,32708
4181,20218691,27530
4182,40407881,32810
4183,40415646,33549
4184,10119156,28701
4185,30300151,34428
4186,30318386,33771
4187,40420556,32714
4188,40405711,34652
4189,40411291,33877
4190,20209966,29040
4191,30304286,33706
4192,30304416,33707
4193,40420736,32735
4194,20220446,28751
4195,40412396,33897
4196,40417606,33714
4197,20208106,27801
4198,40417401,34685
4199,40420476,32130
4200,40420811,32725
4201,40406606,32725
4202,30321341,32707
4203,30308206,32725
4204,10119416,28806
4205,10118596,28715
4206,20213101,29532
4207,30309081,32778
4208,30313251,32617
4209,10117806,28577
4210,10115581,28539
4211,10116746,28409
4212,20200286,27604
4213,10105091,27596
4214,10101286,27856
4215,30321121,32701
4216,40405316,33708
4217,40423701,33827
4218,30310531,32819
4219,20203936,27525
4220,10104226,27615
4221,30319956,32826
4222,10114176,28411
4223,30308771,32725
4224,30320606,32703
4225,40422801,34715
4226,30306671,32708
4227,30307721,32765
4228,30307661,32720
4229,40411971,32835
4230,40423506,32837
4231,20209686,27330
4232,20203956,27379
4233,10100596,27529
4234,10111021,27203
4235,10117821,27546
4236,10108876,29161
4237,10116071,28405
4238,10120216,28711
4239,10118626,28730
4240,10117761,28401
4241,20219151,28803
4242,10103521,27513
4243,10102111,27801
4244,10102171,27536
4245,10118466,27534
4246,20205761,27604
4247,40420016,32714
4248,10105566,27536
4249,10120121,28801
4250,10119306,28778
4251,20219051,28715
4252,40411731,32822
4253,20219376,28751
4254,20213381,28562
4255,20220736,28704
4256,20218591,28586
4257,30306941,32703
4258,10119216,28715
4259,30305976,33540
4260,30307266,32724
4261,30317361,33756
4262,30323811,32829
4263,30307531,32724
4264,30315231,33756
4265,40408921,32724
4266,40406991,32757
4267,40407796,32817
4268,20203656,27573
4269,20208136,27526
4270,20218836,28515
4271,20215941,28409
4272,20215346,28339
4273,10113291,28584
4274,10101426,27539
4275,10101396,27520
4276,10113561,27534
4277,30323681,33837
4278,30308656,32757
4279,30308501,32714
4280,30305571,33710
4281,20214576,28546
4282,40407406,32724
4283,10102196,27565
4284,10111051,27203
4285,10116291,27534
4286,20205396,27513
4287,10103001,27610
4288,10102621,27502
4289,20214271,28409
4290,20208851,27816
4291,30321051,32810
